date,Ростовская область,Московская область,Краснодарский край,Республика Башкортостан,Нижегородская область,Челябинская область
2017-01-01,6300,19280,11493,10841,16318,18988
2018-01-01,8522,29339,16878,7759,10717,11800
2019-01-01,7986,24860,24098,8912,10436,12849
2020-01-01,9891,23897,12383,8348,8660,8197
2021-01-01,6972,14599,9854,8111,8493,6760
