date,quarter,month,year,split,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_92_бензин_розничные_цены_month,Цена_на_95_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_складской_недвижимости_month,Аренда_торговой_недвижимости_month,Аренда_офисной_недвижимости_month,Продажа_складской_недвижимости_month,Продажа_торговой_недвижимости_month,Продажа_офисной_недвижимости_month,из_нежилых_коммерческие_здания_quarter,из_коммерческих_торговые_площади_quarter,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month
2018-07-22,3,7,2018,22,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7644.0,2136.0,1125.0,4515.0,370000000.0,65909509.68000001,230016108.34000003,74631216.35000001,421.5858672408502,133.7836220213708,41.99,43.43636363636363,45.09625000000002,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-07-23,3,7,2018,23,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7644.0,2136.0,1125.0,4515.0,370000000.0,65909509.68000001,230016108.34000003,74631216.35000001,421.5858672408502,133.7836220213708,41.99,43.43636363636363,45.09625000000002,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-07-24,3,7,2018,24,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7644.0,2136.0,1125.0,4515.0,370000000.0,65909509.68000001,230016108.34000003,74631216.35000001,421.5858672408502,133.7836220213708,41.99,43.43636363636363,45.09625000000002,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-07-25,3,7,2018,25,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7644.0,2136.0,1125.0,4515.0,370000000.0,65909509.68000001,230016108.34000003,74631216.35000001,421.5858672408502,133.7836220213708,41.99,43.43636363636363,45.09625000000002,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-07-26,3,7,2018,26,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7644.0,2136.0,1125.0,4515.0,370000000.0,65909509.68000001,230016108.34000003,74631216.35000001,421.5858672408502,133.7836220213708,41.99,43.43636363636363,45.09625000000002,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-07-27,3,7,2018,27,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7644.0,2136.0,1125.0,4515.0,370000000.0,65909509.68000001,230016108.34000003,74631216.35000001,421.5858672408502,133.7836220213708,41.99,43.43636363636363,45.09625000000002,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-07-28,3,7,2018,28,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7644.0,2136.0,1125.0,4515.0,370000000.0,65909509.68000001,230016108.34000003,74631216.35000001,421.5858672408502,133.7836220213708,41.99,43.43636363636363,45.09625000000002,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-07-29,3,7,2018,29,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7644.0,2136.0,1125.0,4515.0,370000000.0,65909509.68000001,230016108.34000003,74631216.35000001,421.5858672408502,133.7836220213708,41.99,43.43636363636363,45.09625000000002,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-07-30,3,7,2018,30,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7644.0,2136.0,1125.0,4515.0,370000000.0,65909509.68000001,230016108.34000003,74631216.35000001,421.5858672408502,133.7836220213708,41.99,43.43636363636363,45.09625000000002,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-07-31,3,7,2018,31,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7644.0,2136.0,1125.0,4515.0,370000000.0,65909509.68000001,230016108.34000003,74631216.35000001,421.5858672408502,133.7836220213708,41.99,43.43636363636363,45.09625000000002,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-08-01,3,8,2018,1,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7797.0,2382.0,1260.0,4564.0,567000000.0,58375433.75,366406873.74,146268602.59,421.5858672408502,133.7836220213708,40.25000000000004,43.26341463414639,44.47073170731704,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-08-02,3,8,2018,2,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7797.0,2382.0,1260.0,4564.0,567000000.0,58375433.75,366406873.74,146268602.59,421.5858672408502,133.7836220213708,40.25000000000004,43.26341463414639,44.47073170731704,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-08-03,3,8,2018,3,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7797.0,2382.0,1260.0,4564.0,567000000.0,58375433.75,366406873.74,146268602.59,421.5858672408502,133.7836220213708,40.25000000000004,43.26341463414639,44.47073170731704,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-08-04,3,8,2018,4,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7797.0,2382.0,1260.0,4564.0,567000000.0,58375433.75,366406873.74,146268602.59,421.5858672408502,133.7836220213708,40.25000000000004,43.26341463414639,44.47073170731704,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-08-05,3,8,2018,5,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7797.0,2382.0,1260.0,4564.0,567000000.0,58375433.75,366406873.74,146268602.59,421.5858672408502,133.7836220213708,40.25000000000004,43.26341463414639,44.47073170731704,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-08-06,3,8,2018,6,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7797.0,2382.0,1260.0,4564.0,567000000.0,58375433.75,366406873.74,146268602.59,421.5858672408502,133.7836220213708,40.25000000000004,43.26341463414639,44.47073170731704,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-08-07,3,8,2018,7,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7797.0,2382.0,1260.0,4564.0,567000000.0,58375433.75,366406873.74,146268602.59,421.5858672408502,133.7836220213708,40.25000000000004,43.26341463414639,44.47073170731704,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-08-08,3,8,2018,8,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7797.0,2382.0,1260.0,4564.0,567000000.0,58375433.75,366406873.74,146268602.59,421.5858672408502,133.7836220213708,40.25000000000004,43.26341463414639,44.47073170731704,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-08-09,3,8,2018,9,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7797.0,2382.0,1260.0,4564.0,567000000.0,58375433.75,366406873.74,146268602.59,421.5858672408502,133.7836220213708,40.25000000000004,43.26341463414639,44.47073170731704,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-08-10,3,8,2018,10,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7797.0,2382.0,1260.0,4564.0,567000000.0,58375433.75,366406873.74,146268602.59,421.5858672408502,133.7836220213708,40.25000000000004,43.26341463414639,44.47073170731704,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
2018-08-11,3,8,2018,11,2132567.90921519,7933.062684365782,680.8,611.8000000000001,7797.0,2382.0,1260.0,4564.0,567000000.0,58375433.75,366406873.74,146268602.59,421.5858672408502,133.7836220213708,40.25000000000004,43.26341463414639,44.47073170731704,17786793.0,5941642.0,156.76124270027861,128.13426617891568,240.35310946196657,1334.434843922652,1194.0065358425413,23577.637443370164,74414.83040745856,71560.84674723758,31.89999999999999,12.2,64.3711424042272,156.08759631024097,146.39528212767513,101.06803813908886,15.676822336453315
