date,quarter,month,year,split,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Средства_на_счетах_эскроу_в_рублях_накопительный_итог_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_95_бензин_розничные_цены_month,Цена_на_92_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,из_коммерческих_торговые_площади_quarter,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month
2019-02-13,1,2,2019,13,1642819.0127077224,1491.0,636.2,540.5,4101.0,34390.90378006873,986.0,415.0,2202.0,65646361.49,4762302.299999999,33991445.56,26799717.630000003,266.29515858463697,104.46166873494415,44.3,41.28,45.63,11376573.0,4770068.0,69.107,93.893,1.9,68.57004887585533,84.107,102.464,94.214,16.93428571
2019-02-14,1,2,2019,14,1642819.0127077224,1491.0,636.2,540.5,4101.0,34390.90378006873,986.0,415.0,2202.0,65646361.49,4762302.299999999,33991445.56,26799717.630000003,266.29515858463697,104.46166873494415,44.3,41.28,45.63,11376573.0,4770068.0,69.107,93.893,1.9,68.57004887585533,84.107,102.464,94.214,16.93428571
2019-02-15,1,2,2019,15,1642819.0127077224,1491.0,636.2,540.5,4101.0,34390.90378006873,986.0,415.0,2202.0,65646361.49,4762302.299999999,33991445.56,26799717.630000003,266.29515858463697,104.46166873494415,44.3,41.28,45.63,11376573.0,4770068.0,69.107,93.893,1.9,68.57004887585533,84.107,102.464,94.214,16.93428571
2019-02-16,1,2,2019,16,1642819.0127077224,1491.0,636.2,540.5,4101.0,34390.90378006873,986.0,415.0,2202.0,65646361.49,4762302.299999999,33991445.56,26799717.630000003,266.29515858463697,104.46166873494415,44.3,41.28,45.63,11376573.0,4770068.0,69.107,93.893,1.9,68.57004887585533,84.107,102.464,94.214,16.93428571
2019-02-17,1,2,2019,17,1642819.0127077224,1491.0,636.2,540.5,4101.0,34390.90378006873,986.0,415.0,2202.0,65646361.49,4762302.299999999,33991445.56,26799717.630000003,266.29515858463697,104.46166873494415,44.3,41.28,45.63,11376573.0,4770068.0,69.107,93.893,1.9,68.57004887585533,84.107,102.464,94.214,16.93428571
2019-02-18,1,2,2019,18,1642819.0127077224,1491.0,636.2,540.5,4101.0,34390.90378006873,986.0,415.0,2202.0,65646361.49,4762302.299999999,33991445.56,26799717.630000003,266.29515858463697,104.46166873494415,44.3,41.28,45.63,11376573.0,4770068.0,69.107,93.893,1.9,68.57004887585533,84.107,102.464,94.214,16.93428571
2019-02-19,1,2,2019,19,1642819.0127077224,1491.0,636.2,540.5,4101.0,34390.90378006873,986.0,415.0,2202.0,65646361.49,4762302.299999999,33991445.56,26799717.630000003,266.29515858463697,104.46166873494415,44.3,41.28,45.63,11376573.0,4770068.0,69.107,93.893,1.9,68.57004887585533,84.107,102.464,94.214,16.93428571
2019-02-20,1,2,2019,20,1642819.0127077224,1491.0,636.2,540.5,4101.0,34390.90378006873,986.0,415.0,2202.0,65646361.49,4762302.299999999,33991445.56,26799717.630000003,266.29515858463697,104.46166873494415,44.3,41.28,45.63,11376573.0,4770068.0,69.107,93.893,1.9,68.57004887585533,84.107,102.464,94.214,16.93428571
2019-02-21,1,2,2019,21,1642819.0127077224,1491.0,636.2,540.5,4101.0,34390.90378006873,986.0,415.0,2202.0,65646361.49,4762302.299999999,33991445.56,26799717.630000003,266.29515858463697,104.46166873494415,44.3,41.28,45.63,11376573.0,4770068.0,69.107,93.893,1.9,68.57004887585533,84.107,102.464,94.214,16.93428571
2019-02-22,1,2,2019,22,1642819.0127077224,1491.0,636.2,540.5,4101.0,34390.90378006873,986.0,415.0,2202.0,65646361.49,4762302.299999999,33991445.56,26799717.630000003,266.29515858463697,104.46166873494415,44.3,41.28,45.63,11376573.0,4770068.0,69.107,93.893,1.9,68.57004887585533,84.107,102.464,94.214,16.93428571
2019-02-23,1,2,2019,23,1642819.0127077224,1491.0,636.2,540.5,4101.0,34390.90378006873,986.0,415.0,2202.0,65646361.49,4762302.299999999,33991445.56,26799717.630000003,266.29515858463697,104.46166873494415,44.3,41.28,45.63,11376573.0,4770068.0,69.107,93.893,1.9,68.57004887585533,84.107,102.464,94.214,16.93428571
2019-02-24,1,2,2019,24,1642819.0127077224,1491.0,636.2,540.5,4101.0,34390.90378006873,986.0,415.0,2202.0,65646361.49,4762302.299999999,33991445.56,26799717.630000003,266.29515858463697,104.46166873494415,44.3,41.28,45.63,11376573.0,4770068.0,69.107,93.893,1.9,68.57004887585533,84.107,102.464,94.214,16.93428571
2019-02-25,1,2,2019,25,1642819.0127077224,1491.0,636.2,540.5,4101.0,34390.90378006873,986.0,415.0,2202.0,65646361.49,4762302.299999999,33991445.56,26799717.630000003,266.29515858463697,104.46166873494415,44.3,41.28,45.63,11376573.0,4770068.0,69.107,93.893,1.9,68.57004887585533,84.107,102.464,94.214,16.93428571
2019-02-26,1,2,2019,26,1642819.0127077224,1491.0,636.2,540.5,4101.0,34390.90378006873,986.0,415.0,2202.0,65646361.49,4762302.299999999,33991445.56,26799717.630000003,266.29515858463697,104.46166873494415,44.3,41.28,45.63,11376573.0,4770068.0,69.107,93.893,1.9,68.57004887585533,84.107,102.464,94.214,16.93428571
2019-02-27,1,2,2019,27,1642819.0127077224,1491.0,636.2,540.5,4101.0,34390.90378006873,986.0,415.0,2202.0,65646361.49,4762302.299999999,33991445.56,26799717.630000003,266.29515858463697,104.46166873494415,44.3,41.28,45.63,11376573.0,4770068.0,69.107,93.893,1.9,68.57004887585533,84.107,102.464,94.214,16.93428571
2019-02-28,1,2,2019,28,1642819.0127077224,1491.0,636.2,540.5,4101.0,34390.90378006873,986.0,415.0,2202.0,65646361.49,4762302.299999999,33991445.56,26799717.630000003,266.29515858463697,104.46166873494415,44.3,41.28,45.63,11376573.0,4770068.0,69.107,93.893,1.9,68.57004887585533,84.107,102.464,94.214,16.93428571
2019-03-01,1,3,2019,1,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-02,1,3,2019,2,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-03,1,3,2019,3,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-04,1,3,2019,4,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-05,1,3,2019,5,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-06,1,3,2019,6,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-07,1,3,2019,7,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-08,1,3,2019,8,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-09,1,3,2019,9,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-10,1,3,2019,10,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-11,1,3,2019,11,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-12,1,3,2019,12,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-13,1,3,2019,13,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-14,1,3,2019,14,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-15,1,3,2019,15,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-16,1,3,2019,16,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-17,1,3,2019,17,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-18,1,3,2019,18,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-19,1,3,2019,19,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-20,1,3,2019,20,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-21,1,3,2019,21,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-22,1,3,2019,22,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-23,1,3,2019,23,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-24,1,3,2019,24,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-25,1,3,2019,25,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-26,1,3,2019,26,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-27,1,3,2019,27,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-28,1,3,2019,28,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-29,1,3,2019,29,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-30,1,3,2019,30,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-03-31,1,3,2019,31,1642819.0127077224,1595.0,636.2,540.5,3991.0,34390.90378006873,950.0,422.0,2161.0,74748348.05,9187409.900000002,37517754.75,27921479.4,266.29515858463697,104.46166873494415,44.3,41.27,45.73,11376573.0,4770068.0,88.065,91.387,1.9,68.57004887585533,92.548,95.935,101.581,16.20354839
2019-04-01,2,4,2019,1,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-02,2,4,2019,2,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-03,2,4,2019,3,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-04,2,4,2019,4,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-05,2,4,2019,5,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-06,2,4,2019,6,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-07,2,4,2019,7,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-08,2,4,2019,8,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-09,2,4,2019,9,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-10,2,4,2019,10,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-11,2,4,2019,11,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-12,2,4,2019,12,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-13,2,4,2019,13,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-14,2,4,2019,14,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-15,2,4,2019,15,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-16,2,4,2019,16,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-17,2,4,2019,17,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-18,2,4,2019,18,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-19,2,4,2019,19,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-20,2,4,2019,20,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-21,2,4,2019,21,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-22,2,4,2019,22,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-23,2,4,2019,23,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-24,2,4,2019,24,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-25,2,4,2019,25,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-26,2,4,2019,26,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-27,2,4,2019,27,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-28,2,4,2019,28,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-29,2,4,2019,29,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-04-30,2,4,2019,30,1642819.0127077224,1490.0,465.3,384.5,4093.0,34390.90378006873,962.0,400.0,2241.0,94430629.5,9012319.639999997,50196733.03,35176916.83,279.8951867927454,103.40912621359224,44.33,41.25,45.12,12037359.0,4615494.0,125.267,97.333,11.5,68.57004887585533,91.867,103.433,93.867,16.983
2019-05-01,2,5,2019,1,1642819.0127077224,1150.0,465.3,384.5,3233.0,34390.90378006873,681.0,298.0,1783.0,74881797.56,10712345.329999998,27475302.959999997,36607431.27,279.8951867927454,103.40912621359224,44.33,41.26,44.21,12037359.0,4615494.0,94.71,99.129,11.5,68.57004887585533,95.0,92.71,99.032,14.76677419
