date,quarter,month,year,split,avg_salary,count_in_day,из_нежилых_Промышленные_здания_quarter,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Средства_на_счетах_эскроу_в_рублях_накопительный_итог_month,Средства_на_счетах_эскроу_в_рублях_ежемесячные_изменения_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_95_бензин_розничные_цены_month,Цена_на_92_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,из_нежилых_коммерческие_здания_quarter,из_коммерческих_торговые_площади_quarter,Изменение_активности_МСП_по_регионам_Сбериндекс_month,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month
2018-01-02,1,1,2018,2,30000.0,1,179.2,,,808.9,453.5,2794,,,799,383,1644,22748116.11,1472812.33,13511438.69,7676613.09,277.1938641344047,99.29204526262457,40.22,37.36,39.47,10751888,3919388,,,6.4,,,,,,,
2018-01-09,1,1,2018,9,19500.0,8,179.2,,,808.9,453.5,2794,,,799,383,1644,22748116.11,1472812.33,13511438.69,7676613.09,277.1938641344047,99.29204526262457,40.22,37.36,39.47,10751888,3919388,,,6.4,,,,,,,
2018-01-10,1,1,2018,10,19850.0,10,179.2,,,808.9,453.5,2794,,,799,383,1644,22748116.11,1472812.33,13511438.69,7676613.09,277.1938641344047,99.29204526262457,40.22,37.36,39.47,10751888,3919388,,,6.4,,,,,,,
2018-01-11,1,1,2018,11,20000.0,10,179.2,,,808.9,453.5,2794,,,799,383,1644,22748116.11,1472812.33,13511438.69,7676613.09,277.1938641344047,99.29204526262457,40.22,37.36,39.47,10751888,3919388,,,6.4,,,,,,,
2018-01-12,1,1,2018,12,19750.0,8,179.2,,,808.9,453.5,2794,,,799,383,1644,22748116.11,1472812.33,13511438.69,7676613.09,277.1938641344047,99.29204526262457,40.22,37.36,39.47,10751888,3919388,,,6.4,,,,,,,
2018-01-15,1,1,2018,15,13350.0,8,179.2,,,808.9,453.5,2794,,,799,383,1644,22748116.11,1472812.33,13511438.69,7676613.09,277.1938641344047,99.29204526262457,40.22,37.36,39.47,10751888,3919388,,,6.4,,,,,,,
2018-01-16,1,1,2018,16,14500.0,8,179.2,,,808.9,453.5,2794,,,799,383,1644,22748116.11,1472812.33,13511438.69,7676613.09,277.1938641344047,99.29204526262457,40.22,37.36,39.47,10751888,3919388,,,6.4,,,,,,,
2018-01-17,1,1,2018,17,22500.0,12,179.2,,,808.9,453.5,2794,,,799,383,1644,22748116.11,1472812.33,13511438.69,7676613.09,277.1938641344047,99.29204526262457,40.22,37.36,39.47,10751888,3919388,,,6.4,,,,,,,
2018-01-18,1,1,2018,18,15000.0,10,179.2,,,808.9,453.5,2794,,,799,383,1644,22748116.11,1472812.33,13511438.69,7676613.09,277.1938641344047,99.29204526262457,40.22,37.36,39.47,10751888,3919388,,,6.4,,,,,,,
2018-01-19,1,1,2018,19,17500.0,8,179.2,,,808.9,453.5,2794,,,799,383,1644,22748116.11,1472812.33,13511438.69,7676613.09,277.1938641344047,99.29204526262457,40.22,37.36,39.47,10751888,3919388,,,6.4,,,,,,,
2018-01-22,1,1,2018,22,16250.0,6,179.2,,,808.9,453.5,2794,,,799,383,1644,22748116.11,1472812.33,13511438.69,7676613.09,277.1938641344047,99.29204526262457,40.22,37.36,39.47,10751888,3919388,,,6.4,,,,,,,
2018-01-23,1,1,2018,23,16000.0,9,179.2,,,808.9,453.5,2794,,,799,383,1644,22748116.11,1472812.33,13511438.69,7676613.09,277.1938641344047,99.29204526262457,40.22,37.36,39.47,10751888,3919388,,,6.4,,,,,,,
2018-01-24,1,1,2018,24,19000.0,6,179.2,,,808.9,453.5,2794,,,799,383,1644,22748116.11,1472812.33,13511438.69,7676613.09,277.1938641344047,99.29204526262457,40.22,37.36,39.47,10751888,3919388,,,6.4,,,,,,,
2018-01-25,1,1,2018,25,16000.0,5,179.2,,,808.9,453.5,2794,,,799,383,1644,22748116.11,1472812.33,13511438.69,7676613.09,277.1938641344047,99.29204526262457,40.22,37.36,39.47,10751888,3919388,,,6.4,,,,,,,
2018-01-26,1,1,2018,26,16000.0,7,179.2,,,808.9,453.5,2794,,,799,383,1644,22748116.11,1472812.33,13511438.69,7676613.09,277.1938641344047,99.29204526262457,40.22,37.36,39.47,10751888,3919388,,,6.4,,,,,,,
2018-01-29,1,1,2018,29,13081.5,8,179.2,,,808.9,453.5,2794,,,799,383,1644,22748116.11,1472812.33,13511438.69,7676613.09,277.1938641344047,99.29204526262457,40.22,37.36,39.47,10751888,3919388,,,6.4,,,,,,,
2018-01-30,1,1,2018,30,22000.0,7,179.2,,,808.9,453.5,2794,,,799,383,1644,22748116.11,1472812.33,13511438.69,7676613.09,277.1938641344047,99.29204526262457,40.22,37.36,39.47,10751888,3919388,,,6.4,,,,,,,
2018-01-31,1,1,2018,31,25000.0,7,179.2,,,808.9,453.5,2794,,,799,383,1644,22748116.11,1472812.33,13511438.69,7676613.09,277.1938641344047,99.29204526262457,40.22,37.36,39.47,10751888,3919388,,,6.4,,,,,,,
2018-02-01,1,2,2018,1,15000.0,9,179.2,,,808.9,453.5,4078,,,1036,534,2444,56083602.55,13221913.37,33879275.53,8902572.65,277.1938641344047,99.29204526262457,40.26,37.32,39.51,10751888,3919388,,,6.4,,,,,,,
2018-02-02,1,2,2018,2,20000.0,11,179.2,,,808.9,453.5,4078,,,1036,534,2444,56083602.55,13221913.37,33879275.53,8902572.65,277.1938641344047,99.29204526262457,40.26,37.32,39.51,10751888,3919388,,,6.4,,,,,,,
2018-02-03,1,2,2018,3,35000.0,2,179.2,,,808.9,453.5,4078,,,1036,534,2444,56083602.55,13221913.37,33879275.53,8902572.65,277.1938641344047,99.29204526262457,40.26,37.32,39.51,10751888,3919388,,,6.4,,,,,,,
2018-02-06,1,2,2018,6,26000.0,2,179.2,,,808.9,453.5,4078,,,1036,534,2444,56083602.55,13221913.37,33879275.53,8902572.65,277.1938641344047,99.29204526262457,40.26,37.32,39.51,10751888,3919388,,,6.4,,,,,,,
2018-02-07,1,2,2018,7,37000.0,2,179.2,,,808.9,453.5,4078,,,1036,534,2444,56083602.55,13221913.37,33879275.53,8902572.65,277.1938641344047,99.29204526262457,40.26,37.32,39.51,10751888,3919388,,,6.4,,,,,,,
2018-02-08,1,2,2018,8,27500.0,1,179.2,,,808.9,453.5,4078,,,1036,534,2444,56083602.55,13221913.37,33879275.53,8902572.65,277.1938641344047,99.29204526262457,40.26,37.32,39.51,10751888,3919388,,,6.4,,,,,,,
2018-02-13,1,2,2018,13,20000.0,3,179.2,,,808.9,453.5,4078,,,1036,534,2444,56083602.55,13221913.37,33879275.53,8902572.65,277.1938641344047,99.29204526262457,40.26,37.32,39.51,10751888,3919388,,,6.4,,,,,,,
2018-02-15,1,2,2018,15,19000.0,1,179.2,,,808.9,453.5,4078,,,1036,534,2444,56083602.55,13221913.37,33879275.53,8902572.65,277.1938641344047,99.29204526262457,40.26,37.32,39.51,10751888,3919388,,,6.4,,,,,,,
2018-02-16,1,2,2018,16,35500.0,1,179.2,,,808.9,453.5,4078,,,1036,534,2444,56083602.55,13221913.37,33879275.53,8902572.65,277.1938641344047,99.29204526262457,40.26,37.32,39.51,10751888,3919388,,,6.4,,,,,,,
2018-02-20,1,2,2018,20,15000.0,3,179.2,,,808.9,453.5,4078,,,1036,534,2444,56083602.55,13221913.37,33879275.53,8902572.65,277.1938641344047,99.29204526262457,40.26,37.32,39.51,10751888,3919388,,,6.4,,,,,,,
