date,Ростовская область,Московская область,Краснодарский край,Республика Башкортостан,Нижегородская область,Челябинская область
2017-01-01,3376,6680,6430,2638,2368,2177
2018-01-01,4849,25955,7098,2759,4030,2394
2019-01-01,1564,3774,1481,1254,1781,856
2020-01-01,2219,4725,2381,1622,1208,1255
2021-01-01,1976,4761,2547,1771,2587,1318
