date,quarter,month,year,split,из_нежилых_Промышленные_здания_quarter,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_92_бензин_розничные_цены_month,Цена_на_95_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_складской_недвижимости_month,Аренда_торговой_недвижимости_month,Аренда_офисной_недвижимости_month,Продажа_складской_недвижимости_month,Продажа_торговой_недвижимости_month,Продажа_офисной_недвижимости_month,из_нежилых_коммерческие_здания_quarter,Индекс_потребительской_активности_-_Сбериндекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month
2018-08-11,3,8,2018,11,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-12,3,8,2018,12,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-13,3,8,2018,13,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-14,3,8,2018,14,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-15,3,8,2018,15,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-16,3,8,2018,16,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-17,3,8,2018,17,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-18,3,8,2018,18,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-19,3,8,2018,19,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-20,3,8,2018,20,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-21,3,8,2018,21,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-22,3,8,2018,22,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-23,3,8,2018,23,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-24,3,8,2018,24,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-25,3,8,2018,25,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-26,3,8,2018,26,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-27,3,8,2018,27,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-28,3,8,2018,28,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-29,3,8,2018,29,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-30,3,8,2018,30,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-08-31,3,8,2018,31,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,22604.0,8017.0,2305.0,7259.0,1096443267.8799996,127358306.61,91563374.25,875369176.02,899.3792109393239,383.8920499099239,41.48949880668251,45.06317201166163,43.70126694166179,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-01,3,9,2018,1,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-02,3,9,2018,2,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-03,3,9,2018,3,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-04,3,9,2018,4,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-05,3,9,2018,5,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-06,3,9,2018,6,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-07,3,9,2018,7,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-08,3,9,2018,8,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-09,3,9,2018,9,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-10,3,9,2018,10,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-11,3,9,2018,11,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-12,3,9,2018,12,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-13,3,9,2018,13,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-14,3,9,2018,14,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-15,3,9,2018,15,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-16,3,9,2018,16,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-17,3,9,2018,17,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-18,3,9,2018,18,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-19,3,9,2018,19,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-20,3,9,2018,20,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-21,3,9,2018,21,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-22,3,9,2018,22,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-23,3,9,2018,23,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-24,3,9,2018,24,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-25,3,9,2018,25,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-26,3,9,2018,26,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-27,3,9,2018,27,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-28,3,9,2018,28,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-29,3,9,2018,29,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-09-30,3,9,2018,30,13.100000000000025,9152634.051798472,26074.33381607531,3797.300000000001,3283.2000000000007,21266.0,7744.0,2189.0,6743.0,1795498634.54,94580556.75,837741611.04,862097359.1200004,899.3792109393239,383.8920499099239,41.66725063938599,45.32145057766343,43.99128078817714,39051494.60000001,16819935.000000004,101.13459716928055,1183.7490048879836,939.1582784114053,376.9423331975561,97318.98706042091,99915.90034623219,41238.77456890699,262.79999999999995,65.84864173350583,116.52839718603249,20.576222849155553
2018-10-01,4,10,2018,1,343.3,9152634.051798472,26074.33381607531,5184.799999999999,3405.5999999999985,25502.0,8180.0,2322.0,8025.0,582807860.8000002,152233893.84000003,78977180.55999994,349623159.2999997,1190.3208582636912,454.2164600222287,41.73644268774695,45.48434371523901,44.31442411194823,51953439.79999998,20535641.2,101.13459716928055,1064.8,842.05,313.85,87844.4,115822.0,51545.3,892.4000000000001,65.84864173350583,116.52839718603249,20.576222849155553
2018-10-02,4,10,2018,2,343.3,9152634.051798472,26074.33381607531,5184.799999999999,3405.5999999999985,25502.0,8180.0,2322.0,8025.0,582807860.8000002,152233893.84000003,78977180.55999994,349623159.2999997,1190.3208582636912,454.2164600222287,41.73644268774695,45.48434371523901,44.31442411194823,51953439.79999998,20535641.2,101.13459716928055,1064.8,842.05,313.85,87844.4,115822.0,51545.3,892.4000000000001,65.84864173350583,116.52839718603249,20.576222849155553
