date,quarter,month,year,split,avg_salary,count_in_day,из_нежилых_Промышленные_здания_quarter,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Средства_на_счетах_эскроу_в_рублях_накопительный_итог_month,Средства_на_счетах_эскроу_в_рублях_ежемесячные_изменения_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_95_бензин_розничные_цены_month,Цена_на_92_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_складской_недвижимости_month,Аренда_торговой_недвижимости_month,Аренда_офисной_недвижимости_month,Продажа_складской_недвижимости_month,Продажа_торговой_недвижимости_month,Продажа_офисной_недвижимости_month,из_нежилых_коммерческие_здания_quarter,из_коммерческих_торговые_площади_quarter,Изменение_активности_МСП_по_регионам_Сбериндекс_month,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month
2018-08-24,3,8,2018,24,40000.0,1,65.9,,,708.0999999999999,426.4000000000001,5393,,,1180,650,3811,231231769.6600001,79365520.30000001,24908125.629999995,126958123.73000002,389.92483684786083,70.9832431281098,39.62999999999995,42.86944444444444,43.52142857142857,16090326.900000002,3089029.3,,,,,,,,,42.900000000000006,0.10000000000000009,,,,,,
2018-10-08,4,10,2018,8,22000.0,1,30,,,1164.1,980.5999999999999,5787,,,1236,684,3996,208014121.09000015,107230517.59999996,51237372.30000001,49546231.19000006,201.7073008550955,61.42741900185056,39.65656934306566,42.85299539170506,43.56050420168066,8319137,2742314.700000001,,,165.15,698.85,713.85,8921.85,63086,38310.6,87.9,3.1000000000000005,,,,,,
2018-11-12,4,11,2018,12,44000.0,1,30,,,1164.1,980.5999999999999,5575,,,1115,636,3823,762299772.2800002,157716927.47999996,82248674.70999998,516134054.72,201.7073008550955,61.42741900185056,39.64105571847502,42.83445692883897,44.84618902439025,8319137,2742314.700000001,,,154.55,671.35,541,8391.8,59455,39115.25,87.9,3.1000000000000005,,,,,,
2018-12-21,4,12,2018,21,47500.0,1,30,,,1164.1,980.5999999999999,6730,,,1175,669,4612,1051261562.75,177884672.2600001,197867140.54999995,664930155.8900001,201.7073008550955,61.42741900185056,39.65461254612543,42.82196261682244,45.52281632653065,8319137,2742314.700000001,,,151.3,677.2,527.1,11611.35,58451.95,38767.5,87.9,3.1000000000000005,,,,,,
2018-12-26,4,12,2018,26,33000.0,1,30,,,1164.1,980.5999999999999,6730,,,1175,669,4612,1051261562.75,177884672.2600001,197867140.54999995,664930155.8900001,201.7073008550955,61.42741900185056,39.65461254612543,42.82196261682244,45.52281632653065,8319137,2742314.700000001,,,151.3,677.2,527.1,11611.35,58451.95,38767.5,87.9,3.1000000000000005,,,,,,
2018-12-31,4,12,2018,31,27500.0,1,30,,,1164.1,980.5999999999999,6730,,,1175,669,4612,1051261562.75,177884672.2600001,197867140.54999995,664930155.8900001,201.7073008550955,61.42741900185056,39.65461254612543,42.82196261682244,45.52281632653065,8319137,2742314.700000001,,,151.3,677.2,527.1,11611.35,58451.95,38767.5,87.9,3.1000000000000005,,,,,,
2019-01-12,1,1,2019,12,75000.0,1,23.5,,2734,393.9,335.6,3443,,,686,385,2293,19799274.58,3608518.7,12000000,4190755.88,200.03205593550794,52.83953072059648,40.31662420382163,43.39020477815703,46.31094155844156,8406155,2453919,,,155.25,702.75,759.45,13107.2,56794,41894.5,14.2,,,,,,,
2019-01-25,1,1,2019,25,35000.0,1,23.5,,2734,393.9,335.6,3443,,,686,385,2293,19799274.58,3608518.7,12000000,4190755.88,200.03205593550794,52.83953072059648,40.31662420382163,43.39020477815703,46.31094155844156,8406155,2453919,,,155.25,702.75,759.45,13107.2,56794,41894.5,14.2,,,,,,,
2019-02-26,1,2,2019,26,21000.0,1,23.5,,2839,393.9,335.6,4510,,,909,487,3046,57993414.769999996,42317435.86,941884.9800000004,12734093.93,200.03205593550794,52.83953072059648,40.95142361111109,43.82756457564572,46.60218637992828,8406155,2453919,83.4074074074074,97.37037037037037,157.65,711.95,684.2,11818.85,57063.25,40938.4,14.2,,,,86.70370370370371,96.4074074074074,90.5925925925926,15.81888889
2019-04-16,2,4,2019,16,50000.0,1,38.6,,4304,463.4,337.29999999999995,4689,,,803,413,3209,269325454.7800001,15448260.600000009,2944688.6500000004,250193421.64999998,227.07214383950406,49.180951917364744,39.91420634920631,43.30371308016879,45.64629496402883,9487152.2,2222704.7,111.5,92.5,156.05,738.3,661.95,14078.4,56640.35,39598.55,43.3,,,,92.26666666666667,106.9333333333333,96.03333333333333,15.132
2019-06-08,2,6,2019,8,42050.0,2,38.6,,4892,463.4,337.29999999999995,4373,,,844,408,2825,193721247.5999999,24712988.099999994,16605849.21,152402410.29000008,227.07214383950406,49.180951917364744,40.40234828496035,43.81027397260274,45.08095628415297,9487152.2,2222704.7,98.6,102.1333333333333,161.8,690.7,524.55,13653.75,56412.25,40314.6,43.3,,,,101.6,99.03333333333333,103.5,14.308
2019-06-17,2,6,2019,17,40800.0,1,38.6,,4892,463.4,337.29999999999995,4373,,,844,408,2825,193721247.5999999,24712988.099999994,16605849.21,152402410.29000008,227.07214383950406,49.180951917364744,40.40234828496035,43.81027397260274,45.08095628415297,9487152.2,2222704.7,98.6,102.1333333333333,161.8,690.7,524.55,13653.75,56412.25,40314.6,43.3,,,,101.6,99.03333333333333,103.5,14.308
