date,quarter,month,year,split,avg_salary,count_in_day,из_нежилых_Промышленные_здания_quarter,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Средства_на_счетах_эскроу_в_рублях_накопительный_итог_month,Средства_на_счетах_эскроу_в_рублях_ежемесячные_изменения_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_95_бензин_розничные_цены_month,Цена_на_92_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_складской_недвижимости_month,Аренда_торговой_недвижимости_month,Аренда_офисной_недвижимости_month,Продажа_складской_недвижимости_month,Продажа_торговой_недвижимости_month,Продажа_офисной_недвижимости_month,из_нежилых_коммерческие_здания_quarter,из_коммерческих_торговые_площади_quarter,Изменение_активности_МСП_по_регионам_Сбериндекс_month,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month,Кол-во_выпущенных_специалистов_сварочного_производства_и_сварщиков_year
2018-07-03,3,7,2018,3,16000.0,2,3.5,,,725.8000000000002,596.9000000000002,5203,,,1562,840,2905,710286266.2800002,75344446.79999998,496317443.98,135190299.22999996,471.36593154690087,157.27182919960265,43.02506261180718,46.15608695652195,43.89831758034073,20891125.799999997,6870211.300000001,,,,,,,,,85.40000000000002,9.3,,,,,,,773.0
2018-07-27,3,7,2018,27,12000.0,1,3.5,,,725.8000000000002,596.9000000000002,5203,,,1562,840,2905,710286266.2800002,75344446.79999998,496317443.98,135190299.22999996,471.36593154690087,157.27182919960265,43.02506261180718,46.15608695652195,43.89831758034073,20891125.799999997,6870211.300000001,,,,,,,,,85.40000000000002,9.3,,,,,,,773.0
2018-10-03,4,10,2018,3,43000.0,3,90.2,,,1302.9999999999998,1128.7999999999997,6181,,,1977,1013,3424,740840590.21,169398256.02000004,518585345.6300001,48932563.72999996,413.1321096744751,159.38234001654777,42.49528985507281,45.67874747474777,43.28837789661375,18239742.5,6965238.699999999,,,233.9,5158.35,3370.95,19377.4,60718.3,62500.65,28.499999999999996,15.000000000000004,,,,,,,773.0
2018-10-11,4,10,2018,11,30000.0,46,90.2,,,1302.9999999999998,1128.7999999999997,6181,,,1977,1013,3424,740840590.21,169398256.02000004,518585345.6300001,48932563.72999996,413.1321096744751,159.38234001654777,42.49528985507281,45.67874747474777,43.28837789661375,18239742.5,6965238.699999999,,,233.9,5158.35,3370.95,19377.4,60718.3,62500.65,28.499999999999996,15.000000000000004,,,,,,,773.0
2018-10-16,4,10,2018,16,42500.0,5,90.2,,,1302.9999999999998,1128.7999999999997,6181,,,1977,1013,3424,740840590.21,169398256.02000004,518585345.6300001,48932563.72999996,413.1321096744751,159.38234001654777,42.49528985507281,45.67874747474777,43.28837789661375,18239742.5,6965238.699999999,,,233.9,5158.35,3370.95,19377.4,60718.3,62500.65,28.499999999999996,15.000000000000004,,,,,,,773.0
2018-10-17,4,10,2018,17,42500.0,1,90.2,,,1302.9999999999998,1128.7999999999997,6181,,,1977,1013,3424,740840590.21,169398256.02000004,518585345.6300001,48932563.72999996,413.1321096744751,159.38234001654777,42.49528985507281,45.67874747474777,43.28837789661375,18239742.5,6965238.699999999,,,233.9,5158.35,3370.95,19377.4,60718.3,62500.65,28.499999999999996,15.000000000000004,,,,,,,773.0
2018-10-22,4,10,2018,22,30000.0,49,90.2,,,1302.9999999999998,1128.7999999999997,6181,,,1977,1013,3424,740840590.21,169398256.02000004,518585345.6300001,48932563.72999996,413.1321096744751,159.38234001654777,42.49528985507281,45.67874747474777,43.28837789661375,18239742.5,6965238.699999999,,,233.9,5158.35,3370.95,19377.4,60718.3,62500.65,28.499999999999996,15.000000000000004,,,,,,,773.0
2018-11-27,4,11,2018,27,33000.0,38,90.2,,,1302.9999999999998,1128.7999999999997,5691,,,1595,874,3135,791061000.3800001,167232853.02999997,563492919.4499998,26382425.120000005,413.1321096744751,159.38234001654777,42.51820175438608,45.75106100795777,43.45692307692349,18239742.5,6965238.699999999,,,242.25,1093.45,646.2,15512.15,82605.8,57693.9,28.499999999999996,15.000000000000004,,,,,,,773.0
2018-12-07,4,12,2018,7,30000.0,60,90.2,,,1302.9999999999998,1128.7999999999997,6678,,,1699,926,3558,3778302556.1500006,653236062.1300001,2244616785.41,886595240.1899999,413.1321096744751,159.38234001654777,42.56029250457082,45.89582441113511,44.35903654485101,18239742.5,6965238.699999999,,,243.05,883.2,594.25,35145.5,80028.45,60155.6,28.499999999999996,15.000000000000004,,,,,,,773.0
2019-01-18,1,1,2019,18,42500.0,7,7.7,,13820,807.3,739.5,3313,,,1066,576,1861,5072604.22,1416623,1897316.02,1701807.2,400.75899111860866,144.6585532281879,42.92837438423697,45.58986820428368,46.31109433962287,17676855.8,6694437.1,,,246.4,3906.4,4519.05,45383.75,75770.7,58752.6,25.6,14.3,,,,,,,882.0
2019-04-21,2,4,2019,21,21500.0,4,3.8,,14490,932.4000000000001,837.2,5033,,,1771,932,2739,727439131.78,43473363.43,607090831.46,75459597.93,338.7356192785426,116.78587475080214,43.02667115903014,44.31407407407433,46.44131045241774,14836793.5,5446811.800000001,119.46666666666667,99.13333333333334,250.25,4162.4,3809.95,47708.65,73131.85,54995.25,49.800000000000004,12.3,,,91.4,100,88.63333333333334,15.35666667,882.0
2019-05-04,2,5,2019,4,21500.0,8,3.8,,15561,932.4000000000001,837.2,3835,,,1413,704,2073,292770796.90999997,8439925.43,239071521.55000007,44666292.92,338.7356192785426,116.78587475080214,43.13845018450195,44.38289782244571,46.63081521739121,14836793.5,5446811.800000001,94.6774193548387,100.16129032258064,247.8,718.1333,630.4667,31329.77,70188.7,60933.5,49.800000000000004,12.3,,,93.70967741935483,95.96774193548387,107.03225806451613,14.89935484,882.0
2019-06-18,2,6,2019,18,24000.0,1,3.8,,13706,932.4000000000001,837.2,4417,,,1486,750,2322,648756876.29,25171998.150000006,465637946.43000007,154034525.92000002,338.7356192785426,116.78587475080214,43.26426294820749,44.67671480144389,46.84578336557096,14836793.5,5446811.800000001,99.26666666666667,105.8,251.8,716.35,659,30753.05,68644.55,63893.8,49.800000000000004,12.3,,,100.5,102.03333333333333,111.4,15.08566667,882.0
2019-06-23,2,6,2019,23,24000.0,2,3.8,,13706,932.4000000000001,837.2,4417,,,1486,750,2322,648756876.29,25171998.150000006,465637946.43000007,154034525.92000002,338.7356192785426,116.78587475080214,43.26426294820749,44.67671480144389,46.84578336557096,14836793.5,5446811.800000001,99.26666666666667,105.8,251.8,716.35,659,30753.05,68644.55,63893.8,49.800000000000004,12.3,,,100.5,102.03333333333333,111.4,15.08566667,882.0
2019-07-18,3,7,2019,18,25000.0,1,8.5,,13748,979.3,850.2,4813,129,129,1443,717,2508,502614815.3800001,326444527.2,23254446.46999979,150117429.62,481.45512469179147,169.71464525385508,43.31212978369447,44.64864620938596,46.92447058823557,21235530.8,7980933.299999999,109.16666666666667,101.8,252.55,735.1,649,31396.7,71996.85,64739.65,28.599999999999994,12.600000000000001,,,107.4,111.26666666666667,100.66666666666667,15.295,882.0
2019-08-11,3,8,2019,11,25000.0,1,8.5,,12369,979.3,850.2,5225,373,244,1812,935,2793,664498962.7999997,50544341.139999986,235853795.08000016,380003566.37999994,481.45512469179147,169.71464525385508,43.37319923371624,44.90278350515449,47.06158986175133,21235530.8,7980933.299999999,99.35483870967742,106.19354838709677,251.75,722.75,641,34545.5,75850,65272.4,28.599999999999994,12.600000000000001,,,101.03225806451613,98.45161290322581,112.35483870967742,14.83064516,882.0
2019-12-26,4,12,2019,26,30000.0,1,15.2,1677775.5530000003,13801,1183.6000000000001,1057.3,7360,2662,725,1987,977,3782,2708315749.6399994,498505400.8399999,1325900325.1399999,871011306.5699999,398.703777409571,144.4465483742404,43.44609722222261,46.56572528883209,47.21500707213585,17813123.600000005,6809302.499999998,99.2258064516129,98.41935483870968,251.3,760.5,626.3,25368,77917.5,62698.1,30.599999999999994,16.9,,82.29032258064517,127.09677419354838,112.87096774193549,90.2258064516129,13.974,882.0
2020-03-15,1,3,2020,15,60000.0,8,7,1475464.4049999989,14270,755,691.4,6107,5060,918,2087,1001,3111,480189840.39,57097832.2,279050692.94,144034805.25,388.9986997377894,146.9789456136134,43.56278688524601,47.28662135922313,46.50857142857108,17669321.7,6902848.1,120,98.51612903225806,239.45,78631.85,598.85,20511.05,78631.85,55244.6,24.3,11.3,1.666666667,46.8,126.35483870967742,115.48387096774194,72.35483870967742,13.87548387,824.0
2020-04-07,2,4,2020,7,23800.0,1,7,1340293.9139999994,13420,655.3,603.9,4040,6185,1125,1033,532,2141,495117548.71000004,44666782,364116573.82,86347259.47999999,205.83671295875175,94.20953321580781,43.25628164556991,47.10888888888877,46.29463054187155,9304971.2,4363855.200000001,38.266666666666666,55.93333333333333,242.65,79311.25,610.575,19719.4,79311.25,54995.25,16.400000000000002,4.399999999999999,-26.725,58.06451612903226,66.46666666666667,49.06666666666667,19.766666666666666,23.089,824.0
2020-11-23,4,11,2020,23,50000.0,1,29.3,1570952.2800000005,10881,1428.0999999999995,1324.7000000000003,9237,16677,2351,2961,1222,4353,277474436.3100004,76070959.51999998,110241081.57999992,88476811.25999999,357.08258810237584,138.8909365852674,44.15867669172975,48.63600000000056,46.65075645756433,16562606.399999995,6494842,153.93333333333334,108.86666666666666,243.65,79574.1,639.35,19055.6,79574.1,63363.15,20.09999999999999,7.100000000000001,8.14,75.51612903225806,158.46666666666667,139.56666666666666,75,20.878,824.0
2021-02-10,1,2,2021,10,100026.0,1,7,1587773.6359999997,10822,,523.3,7910,25356,1004,2783,1077,3515,48202483.55,18631817.91,26023900.74,3546764.9,392.89228069331875,149.72107100769847,44.60227386934686,49.13022727272741,47.77209563994364,18442964.1,7147485.1,128.92857142857142,106.92857142857143,245.585,856.56,1381.85,20179.15,70525.4,74173.82,3.4,1.8,9.866666667,82.36666666666666,161,156.46428571428572,91.96428571428571,21.80357143,859.0
2021-08-09,3,8,2021,9,83000.0,2,6.5,1652006.3089999985,13829,,967.7,8798,41782,3032,2559,943,3786,545432668.5600004,46612779.19,413793432.40999985,85032906.06000006,436.9727096045461,140.84406260832012,46.85205673758801,51.26859307359307,48.78240139211164,21359560.4,6847476.5,161.19354838709677,128.6451612903226,251.5,833.05,1170.215,15347.2,80115.66,68912.24,78.1,11.6,16.34,80.2258064516129,168.09677419354838,159.61290322580646,104.93548387096774,19.08,859.0
2022-03-01,1,3,2022,1,125000.0,1,22.7,1740630.0870000003,12886,,976.3,11348,48749,3114,4992,1501,3909,,,,,397.2613125076993,178.0927412962452,48.35355871886172,52.92804260985373,52.16292147806048,20133918,9309881.4,194,105.54838709677419,2537,98314,776,,12571855,740319,34.2,20.4,20.025,65.83333333333333,176.03225806451613,175.83870967741936,79.2258064516129,14.53419355,808.0
