date,quarter,month,year,split,avg_salary,count_in_day,из_нежилых_Промышленные_здания_quarter,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Средства_на_счетах_эскроу_в_рублях_накопительный_итог_month,Средства_на_счетах_эскроу_в_рублях_ежемесячные_изменения_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_95_бензин_розничные_цены_month,Цена_на_92_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_складской_недвижимости_month,Аренда_торговой_недвижимости_month,Аренда_офисной_недвижимости_month,Продажа_складской_недвижимости_month,Продажа_торговой_недвижимости_month,Продажа_офисной_недвижимости_month,из_нежилых_коммерческие_здания_quarter,из_коммерческих_торговые_площади_quarter,Изменение_активности_МСП_по_регионам_Сбериндекс_month,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month,Кол-во_выпущенных_специалистов_сварочного_производства_и_сварщиков_year
2018-10-25,4,10,2018,25,80000.0,1,32.89999999999999,,,2693.9,2167.6000000000004,7838,,,2716,1539,4218,536540523.11000013,83179801.19999999,384166859.52,68737380.38999999,942.4571331713656,280.1140347159343,45.96,42.5025,43.06999999999999,41701372,12116566,,,248,1033.3,591.6,28802.5,81061.1,63437.1,167.10000000000002,56.30000000000001,,,,,,,509.0
2018-12-24,4,12,2018,24,55000.0,1,32.89999999999999,,,2693.9,2167.6000000000004,8619,,,2721,1581,4627,3823160229.5199995,266944252.18999994,614239352.5699999,2939889635.75,942.4571331713656,280.1140347159343,46.025,42.5325,43.519999999999996,41701372,12116566,,,248,9032.7,701.9,26749.6,85598.6,68967.4,167.10000000000002,56.30000000000001,,,,,,,509.0
2019-02-03,1,2,2019,3,35000.0,5,24.5,,13671,1310,1134.4,2096,,,2096,1138,3113,109089474.12,24369169.03,49891539.46,34478765.629999995,553.1156874756364,144.20539482352942,46.7425,43.14,44.269999999999996,24830746,6384093,87.21428571428571,91.88888888888889,287.7,12760.7,11563.3,29342,94488.6,82413.1,53,14.6,,,83.07407407407408,92.66666666666667,86.77777777777777,16.71821429,463.0
2019-02-05,1,2,2019,5,30000.0,1,24.5,,13671,1310,1134.4,2096,,,2096,1138,3113,109089474.12,24369169.03,49891539.46,34478765.629999995,553.1156874756364,144.20539482352942,46.7425,43.14,44.269999999999996,24830746,6384093,87.21428571428571,91.88888888888889,287.7,12760.7,11563.3,29342,94488.6,82413.1,53,14.6,,,83.07407407407408,92.66666666666667,86.77777777777777,16.71821429,463.0
2019-02-08,1,2,2019,8,32500.0,1,24.5,,13671,1310,1134.4,2096,,,2096,1138,3113,109089474.12,24369169.03,49891539.46,34478765.629999995,553.1156874756364,144.20539482352942,46.7425,43.14,44.269999999999996,24830746,6384093,87.21428571428571,91.88888888888889,287.7,12760.7,11563.3,29342,94488.6,82413.1,53,14.6,,,83.07407407407408,92.66666666666667,86.77777777777777,16.71821429,463.0
2019-04-05,2,4,2019,5,20000.0,1,58.7,,15593,1556.4,1188,2075,,,2075,1130,3245,150261949.85999995,63089831.56000002,58568576.09,27824134.76999998,580.1155596635549,270.2041546385918,46.739999999999995,43.1125,43.99250000000001,26151126,11934242,107.2,100.2,263.6,1116.6,8890,26876,98511.1,82970.4,131.3,57.699999999999996,,,98.33333333333333,100.43333333333334,90.5,15.89733333,463.0
2019-06-17,2,6,2019,17,20000.0,1,58.7,,11515,1556.4,1188,2147,,,2147,1200,3069,253203873.44000006,74902953.32000002,129520980.29000002,47216911.370000005,580.1155596635549,270.2041546385918,47.1925,43.3775,44.4075,26151126,11934242,100.23333333333333,106.83333333333333,239.9,1119.5,732.2,29947.6,94133.4,76158.5,131.3,57.699999999999996,,,107.56666666666666,91.13333333333334,107.16666666666667,14.41233333,463.0
2019-07-10,3,7,2019,10,54250.0,1,10.5,,11926,1747.4,1472.4,2047,58,58,2047,1112,3119,361336702.34000015,71286948.5,224061492.52999997,58986397.78999996,861.0611935238547,280.6221914527356,47.39,43.53,44.4725,39156399,12497977,99.53333333333333,99.16666666666667,326.2,1003.5,699.3,31120.6,91436.2,73178.7,66.1,40.8,,,104.23333333333333,119.26666666666667,104.16666666666667,16.12566667,463.0
2019-08-15,3,8,2019,15,80000.0,1,10.5,,10863,1747.4,1472.4,2385,110,52,2385,1217,3437,414897462.53999996,78915191.31,187609599.64999998,144002609.58000004,861.0611935238547,280.6221914527356,47.4125,43.555,44.575,39156399,12497977,101.19354838709677,107.19354838709677,259.6,1002.6,692.3,32388.8,91013.7,73212.9,66.1,40.8,,,99.90322580645162,98.3225806451613,113.12903225806451,15.34290323,463.0
2019-09-17,3,9,2019,17,80000.0,1,10.5,,13480,1747.4,1472.4,2410,216,106,2410,1226,3450,445673110.29999995,64689774.849999964,271026268.0100001,105633452.13,861.0611935238547,280.6221914527356,47.4025,43.557500000000005,44.5625,39156399,12497977,106.86666666666666,99.9,256,989.5,680.2,32586.3,87955.9,72081.4,66.1,40.8,,,105.3,98.8,109.13333333333334,15.669,463.0
2019-12-03,4,12,2019,3,100000.0,1,9.299999999999997,2429059.9869999983,15455,2493.1,2220.7000000000003,3112,1092,357,3112,1563,4858,1585534325.5099998,389662037.18000007,950259834.8699999,229684870.73000002,793.1390568718208,231.51153945190362,47.385000000000005,43.190000000000005,45.69,36056432,10489402,105.16129032258064,99.38709677419355,233.2,989.2,749.6,42045.6,88589.1,55350.9,93.99999999999994,42.70000000000002,,80.35484,119.61290322580645,114.45161290322581,96.80645161290323,14.43387097,463.0
2020-02-24,1,2,2020,24,85000.0,1,13.9,2273166.7500000033,15755,1497.6,1286.3,2469,1978,400,2469,1256,3437,196612919.49,38624809.59,106749620.04,50751030.339999996,600.6722204869086,184.49118030412745,47.447500000000005,43.2825,46.072500000000005,27242988,8492744,105.25,95.5,237.2,814.8,764.8,31303.5,91903,65527.7,104.8,36.1,,78.41379,97.57142857142857,134.17857142857142,99,16.14535714,443.0
2020-11-02,4,11,2020,2,80000.0,1,6.799999999999995,2216037.3690000004,17865,2156.7999999999993,1978.5000000000002,5543,18272,2918,5543,2424,6166,614829345.4500003,76611927.06999993,227696846.59000015,307757524.98,844.0361864896073,375.0764811490126,48.410000000000004,43.9075,46.405,38983218,17409800,141.76666666666668,105.73333333333333,215.6,805.75,748.7,41552.1,90232.6,98017.4,46.500000000000014,15.700000000000003,5.84,77.5,144.96666666666667,158.93333333333334,87.1,20.28866667,443.0
2020-12-17,4,12,2020,17,76000.0,2,6.799999999999995,2534348.5909999986,19906,2156.7999999999993,1978.5000000000002,5385,23863,5591,5385,2357,6825,1434839110.4899998,206896781.23000002,752930835.9699998,472227523.5500001,844.0361864896073,375.0764811490126,48.485,44.097500000000004,46.567499999999995,38983218,17409800,176.38709677419354,107.3225806451613,217.5,794,732.1,40100.05,90233,96767.2,46.500000000000014,15.700000000000003,6.425,,168.29032258064515,153.61290322580646,84.96774193548387,17.91548387,443.0
2021-01-26,1,1,2021,26,93000.0,1,9.1,2466067.387999998,18833,,1029.3,2904,28949,5086,2904,1226,3304,370696496.4,12662933.15,355311257.46,2704067.3,511.4086611924312,167.12667837938562,48.5225,44.3025,46.7225,23874261,7847851,149.1290322580645,96.6774193548387,213.8,819.7,712.9,32906.5,98433.5,108762.55,106.8,23.1,4.24,,125.3225806451613,145.06451612903226,93.70967741935483,18.49387097,594.0
2021-02-25,1,2,2021,25,85000.0,1,9.1,2336800.4129999983,18053,,1029.3,4256,31514,2565,4256,1747,4889,213898469.73000002,25655339.090000004,176694978.11,11406574.379999999,511.4086611924312,167.12667837938562,48.715,44.5525,46.9325,23874261,7847851,171.39285714285714,102.92857142857143,234.1,918.1,720.9,37125.7,95635.5,84402.7,106.8,23.1,6.3,,145.53571428571428,169.10714285714286,102.10714285714286,20.31464286,594.0
2021-03-05,1,3,2021,5,80000.0,1,9.1,2475314.146999998,15576,,1029.3,5023,36132,4618,5023,1897,5841,619031634.61,61421934.65,428561737.04,128346943.63,511.4086611924312,167.12667837938562,49.0775,44.92999999999999,47.2175,23874261,7847851,193.2258064516129,113.12903225806451,302.45,969.44,731.9,32702.43,98710.57,79066.13,106.8,23.1,7.725,,143.48387096774192,187.5483870967742,109.41935483870968,18.09967742,594.0
2021-03-29,1,3,2021,29,75000.0,1,9.1,2475314.146999998,15576,,1029.3,5023,36132,4618,5023,1897,5841,619031634.61,61421934.65,428561737.04,128346943.63,511.4086611924312,167.12667837938562,49.0775,44.92999999999999,47.2175,23874261,7847851,193.2258064516129,113.12903225806451,302.45,969.44,731.9,32702.43,98710.57,79066.13,106.8,23.1,7.725,,143.48387096774192,187.5483870967742,109.41935483870968,18.09967742,594.0
2021-07-29,3,7,2021,29,40000.0,1,88.2,2690039.319000004,19673,,2317.8,3645,56132,3992,3645,1070,5079,564774035.7799997,156966883.28000003,292353508.3199997,114806075.08999997,805.3411517250223,412.83477871534353,50.3925,46.3325,48.13,39245281,19977763,245.56666666666666,127.73333333333333,725.64,939.32,774.81,32712.8,98253.44,98253.27,153.09999999999997,33.5,19.05,,173.03333333333333,204.6,129.56666666666666,17.262,594.0
2021-08-02,3,8,2021,2,90000.0,1,88.2,2645563.2519999994,25535,,2317.8,3728,55324,-808,3728,1066,4781,471202672.84000015,126868356.90999997,275810900.79000044,68370419.57,805.3411517250223,412.83477871534353,50.9825,46.769999999999996,48.5325,39245281,19977763,212.38709677419354,136.29032258064515,456.03,914.21,752.51,48490.7,104729.16,87996.21,153.09999999999997,33.5,19.92,,172.03225806451613,179.19354838709677,132.8709677419355,18.01,594.0
2021-08-19,3,8,2021,19,70000.0,1,88.2,2645563.2519999994,25535,,2317.8,3728,55324,-808,3728,1066,4781,471202672.84000015,126868356.90999997,275810900.79000044,68370419.57,805.3411517250223,412.83477871534353,50.9825,46.769999999999996,48.5325,39245281,19977763,212.38709677419354,136.29032258064515,456.03,914.21,752.51,48490.7,104729.16,87996.21,153.09999999999997,33.5,19.92,,172.03225806451613,179.19354838709677,132.8709677419355,18.01,594.0
2021-08-24,3,8,2021,24,90000.0,1,88.2,2645563.2519999994,25535,,2317.8,3728,55324,-808,3728,1066,4781,471202672.84000015,126868356.90999997,275810900.79000044,68370419.57,805.3411517250223,412.83477871534353,50.9825,46.769999999999996,48.5325,39245281,19977763,212.38709677419354,136.29032258064515,456.03,914.21,752.51,48490.7,104729.16,87996.21,153.09999999999997,33.5,19.92,,172.03225806451613,179.19354838709677,132.8709677419355,18.01,594.0
2021-09-09,3,9,2021,9,80000.0,147,88.2,2057354.766999998,28165,,2317.8,3964,59551,4227,3964,1067,4587,321842363.8499999,86562184.25,184911165.17999983,49216695.45000005,805.3411517250223,412.83477871534353,51.1475,46.7625,48.5125,39245281,19977763,217.36666666666667,129.9,453.82,848.74,737.27,49169.08,99976.44,87935.12,153.09999999999997,33.5,20.15,87.06667,167.9,193.7,132.7,18.19866667,594.0
2021-09-10,3,9,2021,10,95000.0,145,88.2,2057354.766999998,28165,,2317.8,3964,59551,4227,3964,1067,4587,321842363.8499999,86562184.25,184911165.17999983,49216695.45000005,805.3411517250223,412.83477871534353,51.1475,46.7625,48.5125,39245281,19977763,217.36666666666667,129.9,453.82,848.74,737.27,49169.08,99976.44,87935.12,153.09999999999997,33.5,20.15,87.06667,167.9,193.7,132.7,18.19866667,594.0
2021-09-19,3,9,2021,19,60000.0,2,88.2,2057354.766999998,28165,,2317.8,3964,59551,4227,3964,1067,4587,321842363.8499999,86562184.25,184911165.17999983,49216695.45000005,805.3411517250223,412.83477871534353,51.1475,46.7625,48.5125,39245281,19977763,217.36666666666667,129.9,453.82,848.74,737.27,49169.08,99976.44,87935.12,153.09999999999997,33.5,20.15,87.06667,167.9,193.7,132.7,18.19866667,594.0
