date,quarter,month,year,split,avg_salary,count_in_day,из_нежилых_Промышленные_здания_quarter,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Средства_на_счетах_эскроу_в_рублях_накопительный_итог_month,Средства_на_счетах_эскроу_в_рублях_ежемесячные_изменения_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_92_бензин_розничные_цены_month,Цена_на_95_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_складской_недвижимости_month,Аренда_торговой_недвижимости_month,Аренда_офисной_недвижимости_month,Продажа_складской_недвижимости_month,Продажа_торговой_недвижимости_month,Продажа_офисной_недвижимости_month,из_нежилых_коммерческие_здания_quarter,из_коммерческих_торговые_площади_quarter,Изменение_активности_МСП_по_регионам_Сбериндекс_month,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month
2018-01-05,1,1,2018,5,35750.0,2,42.8,,,517,385,4873,,,1342,710,3079,23421001,10355770.76,12478824.42,586405.56,305.60714753205036,88.95439893854095,37.26078431372539,40.22328767123275,40.29469696969699,11828326,3583377,,,,,,,,,48.1,8.8,,,,,,
2018-01-10,1,1,2018,10,34500.0,1,42.8,,,517,385,4873,,,1342,710,3079,23421001,10355770.76,12478824.42,586405.56,305.60714753205036,88.95439893854095,37.26078431372539,40.22328767123275,40.29469696969699,11828326,3583377,,,,,,,,,48.1,8.8,,,,,,
2018-01-11,1,1,2018,11,39500.0,2,42.8,,,517,385,4873,,,1342,710,3079,23421001,10355770.76,12478824.42,586405.56,305.60714753205036,88.95439893854095,37.26078431372539,40.22328767123275,40.29469696969699,11828326,3583377,,,,,,,,,48.1,8.8,,,,,,
2018-01-12,1,1,2018,12,37000.0,1,42.8,,,517,385,4873,,,1342,710,3079,23421001,10355770.76,12478824.42,586405.56,305.60714753205036,88.95439893854095,37.26078431372539,40.22328767123275,40.29469696969699,11828326,3583377,,,,,,,,,48.1,8.8,,,,,,
2018-01-17,1,1,2018,17,37000.0,2,42.8,,,517,385,4873,,,1342,710,3079,23421001,10355770.76,12478824.42,586405.56,305.60714753205036,88.95439893854095,37.26078431372539,40.22328767123275,40.29469696969699,11828326,3583377,,,,,,,,,48.1,8.8,,,,,,
2018-01-18,1,1,2018,18,38000.0,1,42.8,,,517,385,4873,,,1342,710,3079,23421001,10355770.76,12478824.42,586405.56,305.60714753205036,88.95439893854095,37.26078431372539,40.22328767123275,40.29469696969699,11828326,3583377,,,,,,,,,48.1,8.8,,,,,,
2018-01-23,1,1,2018,23,35000.0,1,42.8,,,517,385,4873,,,1342,710,3079,23421001,10355770.76,12478824.42,586405.56,305.60714753205036,88.95439893854095,37.26078431372539,40.22328767123275,40.29469696969699,11828326,3583377,,,,,,,,,48.1,8.8,,,,,,
2018-01-24,1,1,2018,24,34500.0,1,42.8,,,517,385,4873,,,1342,710,3079,23421001,10355770.76,12478824.42,586405.56,305.60714753205036,88.95439893854095,37.26078431372539,40.22328767123275,40.29469696969699,11828326,3583377,,,,,,,,,48.1,8.8,,,,,,
2018-02-14,1,2,2018,14,65000.0,1,42.8,,,517,385,6139,,,1542,848,3794,17006466,7289861.119999999,7280470.700000001,2436134.88,305.60714753205036,88.95439893854095,37.17012195121948,40.17804878048776,40.25397727272733,11828326,3583377,,,,,,,,,48.1,8.8,,,,,,
2018-02-21,1,2,2018,21,50000.0,8,42.8,,,517,385,6139,,,1542,848,3794,17006466,7289861.119999999,7280470.700000001,2436134.88,305.60714753205036,88.95439893854095,37.17012195121948,40.17804878048776,40.25397727272733,11828326,3583377,,,,,,,,,48.1,8.8,,,,,,
2018-02-22,1,2,2018,22,60000.0,1,42.8,,,517,385,6139,,,1542,848,3794,17006466,7289861.119999999,7280470.700000001,2436134.88,305.60714753205036,88.95439893854095,37.17012195121948,40.17804878048776,40.25397727272733,11828326,3583377,,,,,,,,,48.1,8.8,,,,,,
2018-02-27,1,2,2018,27,34500.0,1,42.8,,,517,385,6139,,,1542,848,3794,17006466,7289861.119999999,7280470.700000001,2436134.88,305.60714753205036,88.95439893854095,37.17012195121948,40.17804878048776,40.25397727272733,11828326,3583377,,,,,,,,,48.1,8.8,,,,,,
2018-02-28,1,2,2018,28,37000.0,1,42.8,,,517,385,6139,,,1542,848,3794,17006466,7289861.119999999,7280470.700000001,2436134.88,305.60714753205036,88.95439893854095,37.17012195121948,40.17804878048776,40.25397727272733,11828326,3583377,,,,,,,,,48.1,8.8,,,,,,
2018-03-06,1,3,2018,6,37000.0,1,42.8,,,517,385,7403,,,1921,1038,4456,29012625,16549946.239999998,9766882.509999998,2695796.1,305.60714753205036,88.95439893854095,37.19629629629626,40.1975609756097,40.30123456790128,11828326,3583377,,,,,,,,,48.1,8.8,,,,,,
2018-03-08,1,3,2018,8,12500.0,1,42.8,,,517,385,7403,,,1921,1038,4456,29012625,16549946.239999998,9766882.509999998,2695796.1,305.60714753205036,88.95439893854095,37.19629629629626,40.1975609756097,40.30123456790128,11828326,3583377,,,,,,,,,48.1,8.8,,,,,,
2018-03-22,1,3,2018,22,35000.0,1,42.8,,,517,385,7403,,,1921,1038,4456,29012625,16549946.239999998,9766882.509999998,2695796.1,305.60714753205036,88.95439893854095,37.19629629629626,40.1975609756097,40.30123456790128,11828326,3583377,,,,,,,,,48.1,8.8,,,,,,
2018-03-26,1,3,2018,26,60000.0,1,42.8,,,517,385,7403,,,1921,1038,4456,29012625,16549946.239999998,9766882.509999998,2695796.1,305.60714753205036,88.95439893854095,37.19629629629626,40.1975609756097,40.30123456790128,11828326,3583377,,,,,,,,,48.1,8.8,,,,,,
2018-03-28,1,3,2018,28,60000.0,1,42.8,,,517,385,7403,,,1921,1038,4456,29012625,16549946.239999998,9766882.509999998,2695796.1,305.60714753205036,88.95439893854095,37.19629629629626,40.1975609756097,40.30123456790128,11828326,3583377,,,,,,,,,48.1,8.8,,,,,,
2018-04-10,2,4,2018,10,67500.0,1,7.5,,,576.9000000000001,543.6,7391,,,1976,1069,4498,49559908,21534903,24547721.349999998,3436433.5200000005,350.9920156031881,93.95169354262919,37.73409090909101,40.23355263157894,40.73386727688787,14139282,3951184,,,,,,,,,17.6,6.899999999999999,,,,,,
2018-04-17,2,4,2018,17,11000.0,1,7.5,,,576.9000000000001,543.6,7391,,,1976,1069,4498,49559908,21534903,24547721.349999998,3436433.5200000005,350.9920156031881,93.95169354262919,37.73409090909101,40.23355263157894,40.73386727688787,14139282,3951184,,,,,,,,,17.6,6.899999999999999,,,,,,
2018-04-26,2,4,2018,26,15000.0,1,7.5,,,576.9000000000001,543.6,7391,,,1976,1069,4498,49559908,21534903,24547721.349999998,3436433.5200000005,350.9920156031881,93.95169354262919,37.73409090909101,40.23355263157894,40.73386727688787,14139282,3951184,,,,,,,,,17.6,6.899999999999999,,,,,,
2018-05-08,2,5,2018,8,60000.0,1,7.5,,,576.9000000000001,543.6,7170,,,1823,979,4256,128000000,59243570.04,65567262.15,2954148.0199999996,350.9920156031881,93.95169354262919,38.846234177215,41.38546374367623,41.90876427132276,14139282,3951184,,,,,,,,,17.6,6.899999999999999,,,,,,
2018-05-17,2,5,2018,17,35000.0,1,7.5,,,576.9000000000001,543.6,7170,,,1823,979,4256,128000000,59243570.04,65567262.15,2954148.0199999996,350.9920156031881,93.95169354262919,38.846234177215,41.38546374367623,41.90876427132276,14139282,3951184,,,,,,,,,17.6,6.899999999999999,,,,,,
2018-05-24,2,5,2018,24,35000.0,1,7.5,,,576.9000000000001,543.6,7170,,,1823,979,4256,128000000,59243570.04,65567262.15,2954148.0199999996,350.9920156031881,93.95169354262919,38.846234177215,41.38546374367623,41.90876427132276,14139282,3951184,,,,,,,,,17.6,6.899999999999999,,,,,,
2018-06-07,2,6,2018,7,50000.0,1,7.5,,,576.9000000000001,543.6,6958,,,1874,992,4115,206000000,17300631.24000001,115678757.00999999,72857504.78,350.9920156031881,93.95169354262919,40.36548672566376,43.13779816513764,43.52382222222222,14139282,3951184,,,,,,,,,17.6,6.899999999999999,,,,,,
2018-06-12,2,6,2018,12,60000.0,1,7.5,,,576.9000000000001,543.6,6958,,,1874,992,4115,206000000,17300631.24000001,115678757.00999999,72857504.78,350.9920156031881,93.95169354262919,40.36548672566376,43.13779816513764,43.52382222222222,14139282,3951184,,,,,,,,,17.6,6.899999999999999,,,,,,
2018-06-27,2,6,2018,27,12500.0,1,7.5,,,576.9000000000001,543.6,6958,,,1874,992,4115,206000000,17300631.24000001,115678757.00999999,72857504.78,350.9920156031881,93.95169354262919,40.36548672566376,43.13779816513764,43.52382222222222,14139282,3951184,,,,,,,,,17.6,6.899999999999999,,,,,,
2018-07-06,3,7,2018,6,37000.0,1,9.400000000000006,,,680.8,611.8000000000001,7644,,,2136,1125,4515,370000000,65909509.68000001,230016108.34000003,74631216.35000001,421.5858672408502,133.7836220213708,41.99,43.43636363636363,45.09625000000002,17786793,5941642,,,,,,,,,31.89999999999999,12.2,,,,,,
2018-07-19,3,7,2018,19,34500.0,1,9.400000000000006,,,680.8,611.8000000000001,7644,,,2136,1125,4515,370000000,65909509.68000001,230016108.34000003,74631216.35000001,421.5858672408502,133.7836220213708,41.99,43.43636363636363,45.09625000000002,17786793,5941642,,,,,,,,,31.89999999999999,12.2,,,,,,
2018-07-23,3,7,2018,23,92000.0,1,9.400000000000006,,,680.8,611.8000000000001,7644,,,2136,1125,4515,370000000,65909509.68000001,230016108.34000003,74631216.35000001,421.5858672408502,133.7836220213708,41.99,43.43636363636363,45.09625000000002,17786793,5941642,,,,,,,,,31.89999999999999,12.2,,,,,,
2018-07-24,3,7,2018,24,37000.0,1,9.400000000000006,,,680.8,611.8000000000001,7644,,,2136,1125,4515,370000000,65909509.68000001,230016108.34000003,74631216.35000001,421.5858672408502,133.7836220213708,41.99,43.43636363636363,45.09625000000002,17786793,5941642,,,,,,,,,31.89999999999999,12.2,,,,,,
2018-07-29,3,7,2018,29,108000.0,1,9.400000000000006,,,680.8,611.8000000000001,7644,,,2136,1125,4515,370000000,65909509.68000001,230016108.34000003,74631216.35000001,421.5858672408502,133.7836220213708,41.99,43.43636363636363,45.09625000000002,17786793,5941642,,,,,,,,,31.89999999999999,12.2,,,,,,
2018-07-31,3,7,2018,31,40000.0,1,9.400000000000006,,,680.8,611.8000000000001,7644,,,2136,1125,4515,370000000,65909509.68000001,230016108.34000003,74631216.35000001,421.5858672408502,133.7836220213708,41.99,43.43636363636363,45.09625000000002,17786793,5941642,,,,,,,,,31.89999999999999,12.2,,,,,,
2018-08-01,3,8,2018,1,80615.0,4,9.400000000000006,,,680.8,611.8000000000001,7797,,,2382,1260,4564,567000000,58375433.75,366406873.74,146268602.59,421.5858672408502,133.7836220213708,40.25000000000004,43.26341463414639,44.47073170731704,17786793,5941642,,,,,,,,,31.89999999999999,12.2,,,,,,
2018-08-17,3,8,2018,17,85000.0,1,9.400000000000006,,,680.8,611.8000000000001,7797,,,2382,1260,4564,567000000,58375433.75,366406873.74,146268602.59,421.5858672408502,133.7836220213708,40.25000000000004,43.26341463414639,44.47073170731704,17786793,5941642,,,,,,,,,31.89999999999999,12.2,,,,,,
2018-08-20,3,8,2018,20,50000.0,1,9.400000000000006,,,680.8,611.8000000000001,7797,,,2382,1260,4564,567000000,58375433.75,366406873.74,146268602.59,421.5858672408502,133.7836220213708,40.25000000000004,43.26341463414639,44.47073170731704,17786793,5941642,,,,,,,,,31.89999999999999,12.2,,,,,,
2018-08-30,3,8,2018,30,18000.0,1,9.400000000000006,,,680.8,611.8000000000001,7797,,,2382,1260,4564,567000000,58375433.75,366406873.74,146268602.59,421.5858672408502,133.7836220213708,40.25000000000004,43.26341463414639,44.47073170731704,17786793,5941642,,,,,,,,,31.89999999999999,12.2,,,,,,
2018-09-03,3,9,2018,3,53750.0,2,9.400000000000006,,,680.8,611.8000000000001,7781,,,2311,1162,4397,460000000,130949163.52000001,321882878.24,1851369.1700000167,421.5858672408502,133.7836220213708,40.79074766355144,43.41068750000007,43.67,17786793,5941642,,,,,,,,,31.89999999999999,12.2,,,,,,
2018-09-07,3,9,2018,7,18000.0,1,9.400000000000006,,,680.8,611.8000000000001,7781,,,2311,1162,4397,460000000,130949163.52000001,321882878.24,1851369.1700000167,421.5858672408502,133.7836220213708,40.79074766355144,43.41068750000007,43.67,17786793,5941642,,,,,,,,,31.89999999999999,12.2,,,,,,
2018-09-10,3,9,2018,10,12838.0,1,9.400000000000006,,,680.8,611.8000000000001,7781,,,2311,1162,4397,460000000,130949163.52000001,321882878.24,1851369.1700000167,421.5858672408502,133.7836220213708,40.79074766355144,43.41068750000007,43.67,17786793,5941642,,,,,,,,,31.89999999999999,12.2,,,,,,
2018-09-12,3,9,2018,12,45000.0,3,9.400000000000006,,,680.8,611.8000000000001,7781,,,2311,1162,4397,460000000,130949163.52000001,321882878.24,1851369.1700000167,421.5858672408502,133.7836220213708,40.79074766355144,43.41068750000007,43.67,17786793,5941642,,,,,,,,,31.89999999999999,12.2,,,,,,
2018-09-13,3,9,2018,13,50000.0,1,9.400000000000006,,,680.8,611.8000000000001,7781,,,2311,1162,4397,460000000,130949163.52000001,321882878.24,1851369.1700000167,421.5858672408502,133.7836220213708,40.79074766355144,43.41068750000007,43.67,17786793,5941642,,,,,,,,,31.89999999999999,12.2,,,,,,
2018-09-17,3,9,2018,17,50000.0,1,9.400000000000006,,,680.8,611.8000000000001,7781,,,2311,1162,4397,460000000,130949163.52000001,321882878.24,1851369.1700000167,421.5858672408502,133.7836220213708,40.79074766355144,43.41068750000007,43.67,17786793,5941642,,,,,,,,,31.89999999999999,12.2,,,,,,
2018-10-01,4,10,2018,1,35750.0,2,14.399999999999991,,,1310.7,1164.1,9239,,,2796,1347,5032,320000000,117445347.63999999,111335932.97000003,95702527.69,425.2252285612906,86.61213877384041,,43.3,,17724731,3960337,,,265.05,787.6,653.75,21659.1,34332.8,59985.4,33.20000000000002,13.100000000000001,,,,,,
2018-10-03,4,10,2018,3,37000.0,1,14.399999999999991,,,1310.7,1164.1,9239,,,2796,1347,5032,320000000,117445347.63999999,111335932.97000003,95702527.69,425.2252285612906,86.61213877384041,,43.3,,17724731,3960337,,,265.05,787.6,653.75,21659.1,34332.8,59985.4,33.20000000000002,13.100000000000001,,,,,,
2018-10-04,4,10,2018,4,48000.0,1,14.399999999999991,,,1310.7,1164.1,9239,,,2796,1347,5032,320000000,117445347.63999999,111335932.97000003,95702527.69,425.2252285612906,86.61213877384041,,43.3,,17724731,3960337,,,265.05,787.6,653.75,21659.1,34332.8,59985.4,33.20000000000002,13.100000000000001,,,,,,
2018-10-14,4,10,2018,14,28500.0,1,14.399999999999991,,,1310.7,1164.1,9239,,,2796,1347,5032,320000000,117445347.63999999,111335932.97000003,95702527.69,425.2252285612906,86.61213877384041,,43.3,,17724731,3960337,,,265.05,787.6,653.75,21659.1,34332.8,59985.4,33.20000000000002,13.100000000000001,,,,,,
2018-10-16,4,10,2018,16,92000.0,1,14.399999999999991,,,1310.7,1164.1,9239,,,2796,1347,5032,320000000,117445347.63999999,111335932.97000003,95702527.69,425.2252285612906,86.61213877384041,,43.3,,17724731,3960337,,,265.05,787.6,653.75,21659.1,34332.8,59985.4,33.20000000000002,13.100000000000001,,,,,,
2018-10-18,4,10,2018,18,40600.0,2,14.399999999999991,,,1310.7,1164.1,9239,,,2796,1347,5032,320000000,117445347.63999999,111335932.97000003,95702527.69,425.2252285612906,86.61213877384041,,43.3,,17724731,3960337,,,265.05,787.6,653.75,21659.1,34332.8,59985.4,33.20000000000002,13.100000000000001,,,,,,
