date,Ростовская область,Московская область,Краснодарский край,Республика Башкортостан,Нижегородская область,Челябинская область
2017-01-01,68944,192810,116510,64838,79866,84691
2018-01-01,64011,175481,107085,62756,73756,77280
2019-01-01,64452,164833,95533,61858,68732,67985
2020-01-01,58029,151697,88200,60237,63923,63484
2021-01-01,53850,148257,84684,57053,59158,60581
